Source ID,Name,Random_number, RA (deg),DEC (deg),parallax (mas),pmra(masyr),pmdec (mas(yr),phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,M_g,U (km/s),V (km/s),W (km/s),Ilabel (0=thin.1=thick.2=halo)
Gaia DR2 3293635012838798464,J043042.53+094152.8,1001537535,67.67722821,9.698026127,11.16499233,20.83076895,-4.052085229,18.2831,18.482008,17.938185,0.54382324,0.19890785,0.3449154,13.52239227,4.095084544,3.731293792,12.01170222,0
Gaia DR2 408471803834569984,J015132.23+542743.9,424451366,27.8843275,54.46224165,12.46595057,17.38749234,6.356741632,18.20187,18.360472,17.942663,0.41780853,0.15860176,0.25920677,13.68049697,1.284092693,7.071922507,10.35705474,0
Gaia DR2 1763010888766991104,J204543.82+160514.3,176948039,311.4325558,16.08731679,12.31293714,-16.35848419,17.11800205,18.933182,19.249046,18.412489,0.8365574,0.31586456,0.5206928,14.38499007,5.705880528,13.64481785,15.08745445,0
Gaia DR2 1558885180679234304,J134316.87+502007.8,326661714,205.8202947,50.33555001,10.66471212,14.27537828,13.77619129,19.59902,19.876125,18.946424,0.92970085,0.27710533,0.6525955,14.73876569,6.920124918,18.60956973,2.927159814,0
Gaia DR2 3338631946385925248,J051806.02+093215.7,154226895,79.52510637,9.537655943,13.6000655,-6.986314217,-32.19748142,16.451479,16.500475,16.248526,0.2519493,0.04899597,0.20295334,12.11918396,9.99460541,3.066235192,-1.192386308,0
Gaia DR2 5725759307626562688,J075825.39-143739.0,920354276,119.60577,-13.37246871,34.94064435,-31.57683922,85.46356828,16.331615,16.713291,15.770132,0.9431591,0.38167572,0.5614834,14.04827,-3.474969964,18.23380899,8.680422285,0
Gaia DR2 4112927482305895168,J165822.39-262454.0,275165002,254.5933267,-25.58500225,18.78787796,34.04526879,22.77226707,18.822905,19.264668,18.071589,1.193079,0.44176292,0.7513161,15.19229324,7.157020889,20.31683407,3.175313076,0
Gaia DR2 5519459070481334656,J080751.02-470827.2,593361286,121.9625802,-46.85913014,14.02123849,19.7177344,-7.698530655,17.767447,17.857546,17.489965,0.3675804,0.090099335,0.27748108,13.5013784,11.60610841,9.259241164,10.7416613,0
Gaia DR2 626319721972908288,J095510.70+180215.7,221344697,148.794627,18.03774186,12.69374184,15.46201377,-20.4061336,16.374662,16.385954,16.344133,0.041820526,0.011291504,0.030529022,11.89261071,13.02691864,4.36477272,8.279013481,0
Gaia DR2 530147810713379584,J002744.90+695226.4,1039735310,6.937051692,69.87395983,10.93570544,-1.319221006,20.3546595,18.794123,19.028378,18.349022,0.6793556,0.23425484,0.44510078,13.98835671,6.348375262,9.536021206,15.27098078,0
Gaia DR2 155361581416900992,J045139.98+293759.9,1653513651,72.91661795,29.63333954,11.33907765,18.64537266,-11.36710394,17.674896,17.7773,17.420061,0.35723877,0.10240364,0.25483513,12.94778489,4.407678563,2.156039502,9.584217804,0
Gaia DR2 842498482680906496,J110749.54+524651.2,1059725895,166.9563743,52.78087281,10.41951729,-18.05331378,8.375833542,18.331663,18.486065,17.978777,0.507288,0.15440178,0.3528862,13.42090113,-1.770044017,11.44372623,1.928181341,0
Gaia DR2 1112440205189441664,J065109.50+701458.2,137966325,102.7896293,70.24952408,12.47300928,24.56714001,18.09306827,19.791685,20.280634,18.982933,1.2977009,0.48894882,0.80875206,15.27154133,12.61476992,12.27160579,15.8765511,0
Gaia DR2 5131505910262456448,J022704.87-193934.6,942825351,36.77033307,-18.34041665,17.89475126,23.42358411,31.68903221,18.197365,18.541279,17.587988,0.95329094,0.34391403,0.6093769,14.46099314,-3.490366787,12.84796112,10.22268033,0
Gaia DR2 4300702829703615488,J200321.26+104719.3,1636405418,300.8386213,10.7887293,18.92768434,-15.26353356,-15.6413672,20.701912,21.347027,19.98872,1.3583069,0.6451149,0.713192,17.08739935,10.28300443,7.441126367,7.779975859,0
Gaia DR2 1429618420396285952,J161316.58+552125.9,181785289,243.3190963,55.35718075,15.05547598,-27.58469951,-7.392439071,15.961938,15.939824,15.958736,-0.018912315,-0.0221138,0.003201485,11.8504094,5.201354308,4.378309242,12.94298049,0
Gaia DR2 1643551566043342848,J160249.01+672928.3,651708197,240.7041658,67.49115927,12.27817051,-25.18896701,6.978062893,17.225307,17.310448,16.975037,0.33541107,0.08514023,0.25027084,12.67097577,-0.152889676,4.698979984,11.90018221,0
Gaia DR2 4647201824553085696,J030323.14-692052.4,908271301,45.84636284,-68.6521294,13.99477246,4.774455457,-19.92500034,17.4964,17.554222,17.304476,0.24974632,0.057821274,0.19192505,13.22623004,10.44815104,7.532826006,10.85613955,0
Gaia DR2 4133715360213497984,J164740.58-175155.8,224599138,251.9190863,-16.13451562,12.24011902,-21.73645623,-2.114851224,18.242601,18.416418,17.874075,0.54234314,0.17381668,0.36852646,13.6815296,4.344894048,4.834448076,12.46327754,0
Gaia DR2 1745178150194232576,J212227.10+100451.6,425477469,320.6129356,10.08100237,11.73337919,17.5436009,7.13248778,20.02173,20.46343,19.434645,1.0287857,0.44169998,0.5870857,15.36884595,-0.662577999,12.16986409,3.080928957,0
Gaia DR2 1264639994887264512,J150816.30+245238.3,473089530,227.0679282,24.87731664,10.74143018,-19.04912065,-2.568422599,18.563166,18.763033,18.207003,0.5560303,0.19986725,0.35616302,13.71847621,2.156535659,4.238035097,10.58857605,0
Gaia DR2 1900382604528495744,J220751.86+342845.5,1588437387,331.9660793,34.47925002,25.19528054,39.04125747,-31.81881647,15.174612,15.205849,15.080328,0.1255207,0.031236649,0.09428406,12.18120804,3.762221679,7.921944894,-2.310329455,0
Gaia DR2 6248142981398842624,J154902.40-192016.8,1410562071,237.2600318,-18.6619985,12.46432317,-10.74403732,-17.76384782,18.406174,18.589766,18.031532,0.55823326,0.18359184,0.37464142,13.88451721,5.702895818,2.906077001,4.751159476,0
Gaia DR2 2569708035895872768,J020133.12+084814.4,695787972,30.38797751,8.803992736,13.98149202,3.709221742,-32.08316845,19.002892,19.439356,18.36658,1.0727768,0.4364643,0.6363125,14.73065914,9.474111726,2.108048121,0.522328287,0
Gaia DR2 6016499555287446656,J154747.93-325210.9,991802108,236.9497167,-31.13027519,11.70876131,-17.261774,17.10585934,19.608883,20.035538,18.966635,1.068903,0.42665482,0.64224815,14.95143767,2.852431687,10.80855987,15.81979707,0
Gaia DR2 5004512145455581184,J003911.06-364628.2,258426018,9.79607553,-35.22544581,11.46870225,-18.26817888,3.549522374,17.880728,17.963364,17.65877,0.30459404,0.08263588,0.22195816,13.17829916,11.67734911,15.78807998,6.653560784,0
Gaia DR2 1897310564741680512,J215326.47+294823.4,321097398,328.3602916,29.80648607,12.12250402,18.99965876,-13.68079687,18.855995,19.181501,18.389082,0.79241943,0.3255062,0.46691322,14.27395686,3.601415372,7.983609127,-1.939596637,0
Gaia DR2 4795284467194631040,J054201.10-505553.0,1575638773,85.50455892,-49.06859159,23.59126026,17.08184502,-42.94205943,17.219023,17.489391,16.751993,0.73739815,0.27036858,0.46702957,14.08277846,14.39270508,7.205068198,8.568676804,0
Gaia DR2 1590192369827025152,J144418.26+471703.8,1261466043,221.0761448,47.28439323,13.6001996,6.112419514,-28.25208243,16.47875,16.510553,16.35607,0.1544838,0.03180313,0.122680664,12.14647664,15.00990261,6.435834134,8.231569954,0
Gaia DR2 6215244601357652992,J144001.03-341504.0,1609536639,220.0043484,-33.74886735,12.91907008,-35.09178364,-0.486549226,19.132576,19.614948,18.443007,1.1719418,0.48237228,0.6895695,14.68873226,-2.148941302,2.020614248,11.58234455,0
Gaia DR2 5026067491098768128,J010909.46-350427.1,1481799385,17.28935504,-34.92579663,19.23651737,4.871124182,-38.81407506,17.564667,17.838003,17.107594,0.7304096,0.2733364,0.4570732,13.98529899,10.52136969,2.196086992,7.865702908,0
Gaia DR2 2149253075743572224,J182147.23+550907.6,1270704418,275.4467882,55.15206228,32.37037305,63.91114573,47.03401074,17.248274,17.707012,16.573172,1.1338406,0.45873833,0.67510223,14.79901237,-2.077200478,14.98028916,-0.614752726,0
Gaia DR2 6263734026218570752,J154638.38-151844.3,1333953804,236.6599089,-14.68765866,12.41330142,10.00058539,22.9497832,16.891737,16.94003,16.754045,0.18598366,0.04829216,0.1376915,12.36117349,5.244889413,19.66547969,9.440640572,0
Gaia DR2 3076010742232557952,J082812.17-021834.9,1004086522,127.050678,-1.690338986,11.61491207,-12.05614689,-18.23686444,18.623621,18.883219,18.2212,0.6620178,0.25959778,0.40242004,13.94870062,6.940479035,5.807362187,-0.967355887,0
Gaia DR2 406267557895785728,J013849.42+512414.0,1016569058,24.70586607,51.40391516,12.12390257,-6.858327798,14.83307668,17.000929,16.937757,17.02258,-0.0848217,-0.06317139,-0.021650314,12.41914107,8.19659171,13.74818942,11.60821562,0
Gaia DR2 2587268134239449728,J012833.84+135121.2,1641232649,22.14105044,13.85589836,26.52443861,20.93354929,-52.05050951,14.343452,14.312192,14.390146,-0.07795429,-0.03126049,-0.046693802,11.46168346,6.573919333,2.261110172,0.96182809,0
Gaia DR2 719903902553512704,J085409.10+391504.7,112315973,133.5379146,39.25125592,10.80574102,-29.10599843,17.42114142,15.567309,15.508133,15.542736,-0.03460312,-0.059176445,0.024573326,10.73558311,-2.174955992,18.88734367,-2.770968948,0
Gaia DR2 5599451225764207488,J073407.42-301636.8,57116487,113.5308472,-29.72307739,12.05853222,-8.539636556,16.8729395,16.679583,16.644234,16.731762,-0.08752823,-0.035348892,-0.052179337,12.08605484,-0.688409553,13.83757585,6.732535803,0
Gaia DR2 3429846292858923264,J055559.59+254502.9,615115403,88.99827376,25.75079382,24.16706995,76.03765535,-7.886499277,17.063608,17.485249,16.441452,1.0437965,0.4216404,0.62215614,13.97972817,6.677165771,1.781348021,18.6093114,0
Gaia DR2 498487545190443136,J055922.70+725913.9,618900960,89.84461357,72.9871975,10.94531001,12.42077436,-14.54958741,19.03091,19.275913,18.577503,0.69841003,0.24500275,0.4534073,14.22705083,1.91044488,3.885746534,9.116320277,0
Gaia DR2 2208752769527485568,J225835.86+643006.1,353889157,344.6494085,64.50170906,15.55552569,-29.26273514,1.61195809,17.200476,17.317722,16.919004,0.39871788,0.11724663,0.28147125,13.15989915,13.45947448,13.15340144,10.69593789,0
Gaia DR2 2095961155897487872,J183218.82+363237.0,1615353305,278.0783906,36.54361101,14.25455014,-1.722280695,-38.97692524,18.982956,19.467773,18.273375,1.1943989,0.4848175,0.7095814,14.75272351,17.7550767,6.511668113,2.831901301,0
Gaia DR2 5180178266367085312,J030632.11-072105.4,558004121,46.63376456,-6.648456225,12.52235502,21.95553211,6.447720616,17.778965,17.91764,17.508024,0.40961647,0.13867569,0.27094078,13.26739506,-0.016523736,6.891164955,11.50878372,0
Gaia DR2 4479342339285057408,J183202.83+085636.2,1662565362,278.0118188,8.943384691,13.42646789,8.065230938,-3.623228507,17.047472,16.769243,17.28627,-0.5170269,-0.27822876,-0.23879814,12.68728089,6.280517799,10.97407981,3.413418261,0
Gaia DR2 4199134584080494080,J190602.93-123518.6,451358887,286.5122009,-11.41154168,18.74196995,-8.385641974,-40.48247121,18.014442,18.365114,17.453388,0.911726,0.35067177,0.5610542,14.37851863,9.829504325,1.217222829,3.921974187,0
Gaia DR2 1921293254101835776,J234805.66+410216.4,1152199494,357.0235795,41.03792215,17.46294471,9.118831525,36.40206062,14.682633,14.568466,14.830739,-0.26227283,-0.11416721,-0.14810562,10.89321984,0.288684664,11.78026567,14.85265915,0
Gaia DR2 1055219863435386880,J105533.94+633847.4,810588144,163.8913906,63.64644661,14.660193,22.79150878,-23.93624362,19.170218,19.59059,18.458605,1.1319847,0.420372,0.7116127,15.00091595,12.64389638,6.024256715,13.51044716,0
Gaia DR2 5494644467426180992,J061403.67-591759.3,324041061,93.51527622,-58.70024012,22.76326802,32.21624929,36.60655643,17.414717,17.753584,16.923262,0.83032227,0.3388672,0.49145508,14.20088978,-0.846398045,7.343086881,13.25652301,0
Gaia DR2 2913106240470043136,J060342.41-254702.8,1186333930,90.92673324,-24.21586277,14.22972253,26.29652031,1.002142775,15.886421,15.836163,15.95575,-0.1195879,-0.050258636,-0.06932926,11.65240336,6.337641335,6.500358833,14.24196039,0
Gaia DR2 356922880493142016,J015202.98+470008.6,601373187,28.01237104,47.00237294,60.38905192,4.90583759,121.773209,12.5156145,12.458926,12.5936985,-0.1347723,-0.05668831,-0.07808399,11.42040461,5.765542139,13.63986582,15.56817533,0
Gaia DR2 1773934438004155136,J214333.98+173415.2,1341567132,325.8915573,17.57089423,10.25722209,12.50466917,-8.528809876,18.191833,18.21895,17.97413,0.24481964,0.027116776,0.21770287,13.24698229,3.989612225,8.049357467,0.304045544,0
Gaia DR2 3496763154641364352,J124746.13-263939.2,378079213,191.9421717,-25.33907387,12.19125484,12.22662954,9.050648466,18.085258,18.130396,17.917273,0.21312332,0.045137405,0.16798592,13.51550053,8.82286933,14.9416758,9.358425996,0
Gaia DR2 2287653105457397888,J230646.82+824417.2,1232599186,346.6950694,82.73805983,10.32106235,-1.721742204,-17.02770397,17.361677,17.293259,17.235275,0.0579834,-0.0684185,0.1264019,12.43029918,8.305660205,14.63867949,0.162304255,0
Gaia DR2 2142145385907166208,J193124.48+570419.6,663509117,292.8520371,57.07214083,14.35196849,28.82699984,3.265010604,14.993561,14.839497,15.186246,-0.3467493,-0.15406418,-0.19268513,10.77811815,1.295761032,13.18377707,-1.438619051,0
Gaia DR2 2751750087297310592,J001328.75+074844.6,231036732,3.36978219,7.812366012,17.71143387,32.62907405,-11.98850951,17.86657,18.132095,17.39749,0.7346058,0.26552582,0.46907997,14.10783813,-0.094853566,4.297286817,3.386084732,0
Gaia DR2 4851810390042086400,J030202.21-435652.1,1614913451,45.50919303,-42.05217656,15.30275898,28.48939466,5.554261886,18.393051,18.638268,17.859709,0.77855873,0.24521637,0.53334236,14.31689984,-0.437234831,5.725648261,10.45656253,0
Gaia DR2 6397887600292497408,J220552.06-670026.6,1036868706,331.4669296,-66.99265374,31.85997566,-18.21164281,75.85485849,16.90243,17.313946,16.318604,0.99534225,0.4115162,0.58382607,14.41865678,9.849513416,21.03189473,3.169818243,0
Gaia DR2 1413145468469632000,J164515.72+503145.1,1068451476,251.3155074,50.52922853,11.31376224,-0.591152588,-26.22448513,19.340246,19.725597,18.70728,1.0183182,0.38535118,0.632967,14.60828144,16.49069545,7.462695664,7.452194649,0
Gaia DR2 1425374610454574464,J162901.61+535715.8,749425349,247.256655,53.95437546,12.73734255,-15.40344584,-7.21017675,17.890087,17.92889,17.70246,0.2264309,0.0388031,0.18762779,13.41548127,6.912082547,6.297841511,11.05257876,0
Gaia DR2 4570546317703725312,J171840.61+252431.7,767178920,259.6692288,25.40875734,14.25350799,-15.83430392,-24.06098768,16.100649,16.095804,16.083914,0.011890411,-0.004844666,0.016735077,11.8702577,11.94098403,3.418855925,8.715626859,0
Gaia DR2 443228770838923904,J033539.17+524615.6,629622059,53.91315891,52.77097046,16.53343927,-31.29494211,30.70393865,18.663012,19.167456,18.005337,1.1621189,0.5044441,0.6576748,14.75482757,12.81569964,20.99233739,8.388195667,0
Gaia DR2 1527940564084210816,J124806.41+410427.1,59118677,192.0267102,41.07417053,15.27324962,25.39511048,-9.235568721,17.717255,17.858723,17.358381,0.5003414,0.14146805,0.35887337,13.63691189,14.13281999,12.49096321,7.292640156,0
Gaia DR2 4653404070862114176,J041937.85-745615.7,22276621,64.90768505,-73.06230353,11.75379995,21.77034955,14.13241851,15.562809,15.461708,15.703939,-0.24223137,-0.10110092,-0.14113045,10.91370046,-2.059407348,5.200938785,10.4346875,0
Gaia DR2 2087094483674311168,J195436.67+494825.6,1022274885,298.6527835,49.80714251,10.57098372,-17.4875333,5.601505873,18.501392,18.636818,18.15481,0.48200798,0.13542557,0.3465824,13.62196938,7.457468032,8.879603644,14.42009159,0
Gaia DR2 4052683659646333568,J182223.11-285531.1,221010651,275.5962962,-27.07474344,15.07825817,-12.32431607,-0.757062759,18.589777,18.827013,18.601215,0.22579765,0.23723602,-0.01143837,14.48153287,6.550597317,8.651172815,9.811969541,0
Gaia DR2 6025343447016211584,J162750.30-335313.6,1369863546,246.9596243,-32.11286266,10.17050078,-22.32459477,2.309361795,20.030558,20.432068,19.300735,1.1313324,0.40151024,0.72982216,15.06726932,2.999402462,4.861604599,14.71612421,0
Gaia DR2 4268451443558254976,J190337.25+020900.4,1572761341,285.9052208,2.150078588,10.20487289,13.07261697,-15.24339819,18.849163,18.999683,18.340004,0.6596794,0.15052032,0.5091591,13.89320105,7.868792537,7.609279884,-2.136221256,0
Gaia DR2 866166024521723776,J072228.58+221210.8,255820606,110.6190536,22.20294815,10.87300655,3.979109006,-20.715448,16.248323,16.174026,16.340614,-0.16658783,-0.07429695,-0.09229088,11.43007169,7.944461791,1.808277138,4.6270098,0
Gaia DR2 6350786278796634112,J235420.09-821855.4,784005776,358.5837364,-81.68455562,37.02831007,96.26752162,36.26438914,17.239857,17.82824,16.529373,1.2988663,0.5883827,0.71048355,15.08252618,-5.255993263,8.091095422,0.13906897,0
Gaia DR2 869333885023140992,J071852.15+231237.1,49329332,109.7172819,23.21033956,10.4696134,-1.146320198,-14.53867688,19.226782,19.389145,18.837687,0.55145836,0.16236305,0.3890953,14.32643507,6.662374015,4.725229642,3.558274476,0
Gaia DR2 4670561670639983232,J032254.43-680307.9,76869397,50.72683673,-67.9478364,12.65958183,20.57736148,-0.227811235,18.040413,18.16075,17.756039,0.40471077,0.12033653,0.28437424,13.5525097,2.138655928,5.461403528,10.75051134,0
Gaia DR2 6537103020953048576,J233635.50-412141.0,1650210431,354.1478843,-40.63863029,11.33460854,27.63994217,-4.357826163,19.49752,19.907497,18.79955,1.1079483,0.40997696,0.69797134,14.76955307,-3.480811115,4.396506009,3.56942007,0
Gaia DR2 859567752163281792,J113444.64+610825.4,438463689,173.6859642,61.14043183,35.58279001,-5.89600415,-72.57795446,15.387651,15.52956,15.095213,0.43434715,0.14190865,0.2924385,13.14385143,7.219825733,2.23596999,11.26103316,0
Gaia DR2 4224643292498978688,J204011.26-044315.2,1074498013,310.0469527,-3.279114512,14.91639417,27.68598027,-13.5776567,15.35109,15.266766,15.462631,-0.19586563,-0.08432484,-0.111540794,11.21940873,2.613632204,8.029292466,-2.329721446,0
Gaia DR2 5496404682463740672,J062120.47-560319.8,349271432,95.33527054,-55.94449121,10.82948437,-4.739561434,-23.23887442,19.177786,19.456474,18.57437,0.8821049,0.27868843,0.60341644,14.35082477,15.76089129,11.3995856,3.054023207,0
Gaia DR2 3054384241873425280,J073142.29-085611.0,1107265140,112.9262544,-7.063546498,15.0882734,4.049001438,-30.40893493,16.975822,17.082256,16.7444,0.3378563,0.10643387,0.23142242,12.86902017,12.00469071,3.866369874,3.108530623,0
Gaia DR2 5302867344367228928,J084149.78-592430.6,1164853278,130.4574382,-58.59146548,16.20797349,-19.38918786,16.19645696,18.003054,18.206856,17.668491,0.5383644,0.20380211,0.3345623,14.05169725,-1.188359693,10.27456306,4.819780629,0
Gaia DR2 5793469226531573376,J151021.10-754208.3,1615200442,227.5878845,-74.29768442,11.5511162,-0.01954591,26.46638595,17.855343,17.972794,17.45068,0.5221138,0.117450714,0.4046631,13.16846263,11.70334383,12.73997825,15.49281113,0
Gaia DR2 6446106687018685056,J192036.53-613705.5,1355267336,290.1521576,-60.38182263,11.57594532,25.32128622,21.71733678,19.305975,19.832073,18.663372,1.1687012,0.52609825,0.6426029,14.62375729,6.412319937,21.64900176,-1.523353068,0
Gaia DR2 1551929124663349632,J133236.00+470410.9,572380893,203.1500029,47.06964805,10.88123359,-25.38257611,1.555624365,15.296236,15.12895,15.483293,-0.35434246,-0.16728592,-0.18705654,10.47962671,-3.061198094,4.412400769,8.034085691,0
